customer_id,age,gender,city_tier,state,income_band,occupation,membership_level,days_since_last_purchase,avg_order_value,total_orders,preferred_channel,product_id,category,sub_category,brand,base_price,discount_percent,final_price,avg_product_rating,stock_level,color,size,material,season,is_returnable,purchase_flag,quantity,payment_mode,delivery_type,time_on_page,added_to_cart,wishlist_flag,returned_flag,rating_given,review_sentiment_label,product_title,product_description,customer_review_text,customer_query,policy_doc_id,policy_text_snippet,image_path,recommended_use_case,style_tags,occasion_tags
C263,49,Male,Tier-1,Delhi,Low,Teacher,Silver,46,3358.8,10,App,P1013,Shoes,Running,Adidas,5205.65,10,4685.09,3.9,143,White,M,Synthetic,All-Season,1,0,2,UPI,Standard,265.1,1,0,0,3,neutral,Adidas White Running Synthetic Shoes,"A white running from Adidas made with synthetic. Designed for office and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The white look was fine but overall experience was mixed.,Need a white running for office under Rs. 5685,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1013.jpg,Office,"White, Synthetic, Office",Office
C264,46,Female,Tier-2,Tamil Nadu,Medium,Student,Platinum,131,4369.39,10,Store,P1014,Accessories,Watch,Titan,3134.68,40,1880.81,4.0,87,Black,L,Fabric,All-Season,0,1,2,UPI,Standard,147.5,1,1,0,3,neutral,Titan Black Watch Fabric Accessorie,"A black watch from Titan made with fabric. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The black look was fine but overall experience was mixed.,Need a black watch for daily use under Rs. 2880,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1014.jpg,Daily Use,"Black, Fabric, Daily Use",Daily Use
C265,58,Male,Tier-2,Tamil Nadu,Low,Engineer,Silver,77,3541.83,11,Web,P1015,Accessories,Watch,Puma,1635.48,0,1635.48,3.9,154,Grey,M,Leather,All-Season,1,0,2,COD,Express,108.7,1,1,0,4,positive,Puma Grey Watch Leather Accessorie,"A grey watch from Puma made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the grey accessories product. Good quality and worth the price.,Need a grey watch for sports under Rs. 2635,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1015.jpg,Sports,"Grey, Leather, Sports",Sports
C266,29,Male,Tier-1,Delhi,Low,Student,Bronze,65,2354.54,4,Store,P1016,Apparel,Shirt,H&M,3189.69,40,1913.81,3.8,136,Olive,XL,Polyester,Summer,0,0,1,Debit Card,Express,262.5,1,0,0,4,positive,H&M Olive Shirt Polyester Apparel,"A olive shirt from H&M made with polyester. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the olive apparel product. Good quality and worth the price.,Need a olive shirt for casual under Rs. 2913,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1016.jpg,Casual,"Olive, Polyester, Casual",Casual
C267,56,Male,Tier-2,Delhi,High,Self-Employed,Gold,17,4316.41,3,Store,P1017,Shoes,Sneakers,Puma,5915.29,25,4436.47,3.7,50,Black,M,Synthetic,All-Season,1,1,3,UPI,Express,226.5,1,0,0,3,neutral,Puma Black Sneakers Synthetic Shoes,"A black sneakers from Puma made with synthetic. Designed for daily wear and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The black look was fine but overall experience was mixed.,Need a black sneakers for daily wear under Rs. 5436,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1017.jpg,Daily Wear,"Black, Synthetic, Daily Wear",Daily Wear
C268,29,Male,Tier-1,Karnataka,Medium,Engineer,Silver,56,4417.06,4,App,P1018,Apparel,Jeans,Zara,5247.7,30,3673.39,4.4,50,White,S,Cotton,Monsoon,1,0,3,Debit Card,Express,94.4,1,1,0,2,negative,Zara White Jeans Cotton Apparel,"A white jeans from Zara made with cotton. Designed for winter and suitable for customers looking for comfort, style, and dependable value in apparel.",Not fully satisfied with the apparel item. Quality and fit could be better.,Need a white jeans for winter under Rs. 4673,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1018.jpg,Winter,"White, Cotton, Winter",Winter
C269,46,Male,Tier-2,Tamil Nadu,High,Manager,Gold,24,1208.96,12,App,P1019,Accessories,Watch,Wildcraft,3218.47,20,2574.78,4.3,123,Blue,S,Fabric,Summer,1,0,1,UPI,Express,243.1,1,1,0,4,positive,Wildcraft Blue Watch Fabric Accessorie,"A blue watch from Wildcraft made with fabric. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the blue accessories product. Good quality and worth the price.,Need a blue watch for office under Rs. 3574,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1019.jpg,Office,"Blue, Fabric, Office",Office
C270,57,Male,Tier-2,Telangana,High,Engineer,Silver,26,2544.81,10,Store,P1020,Accessories,Cap,Wildcraft,3684.9,25,2763.68,4.2,111,Grey,M,Fabric,Winter,1,0,1,Credit Card,Express,165.8,1,1,0,3,neutral,Wildcraft Grey Cap Fabric Accessorie,"A grey cap from Wildcraft made with fabric. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The grey look was fine but overall experience was mixed.,Need a grey cap for office under Rs. 3763,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1020.jpg,Office,"Grey, Fabric, Office",Office
C271,23,Female,Tier-2,Tamil Nadu,Low,Engineer,Silver,64,3593.61,5,App,P1021,Shoes,Formal,Bata,1678.03,25,1258.52,5.0,151,White,XL,Mesh,Winter,1,0,1,Wallet,Express,217.8,1,0,0,2,negative,Bata White Formal Mesh Shoes,"A white formal from Bata made with mesh. Designed for travel and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a white formal for travel under Rs. 2258,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1021.jpg,Travel,"White, Mesh, Travel",Travel
C272,60,Female,Tier-1,Telangana,Low,Manager,Silver,40,5138.63,11,Store,P1022,Shoes,Running,Adidas,1412.15,30,988.5,4.6,49,Grey,L,Leather,All-Season,1,1,3,Credit Card,Standard,163.4,1,1,1,3,neutral,Adidas Grey Running Leather Shoes,"A grey running from Adidas made with leather. Designed for office and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The grey look was fine but overall experience was mixed.,Need a grey running for office under Rs. 1988,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1022.jpg,Office,"Grey, Leather, Office",Office
C273,24,Male,Tier-1,Delhi,Low,Self-Employed,Bronze,47,1441.86,12,App,P1023,Accessories,Cap,Puma,3146.15,20,2516.92,4.0,151,Green,S,Leather,Winter,1,0,3,Credit Card,Standard,208.0,1,0,0,2,negative,Puma Green Cap Leather Accessorie,"A green cap from Puma made with leather. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Not fully satisfied with the accessories item. Quality and fit could be better.,Need a green cap for office under Rs. 3516,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1023.jpg,Office,"Green, Leather, Office",Office
C274,41,Male,Tier-2,Tamil Nadu,Medium,Self-Employed,Platinum,46,3583.12,11,Web,P1024,Shoes,Running,Puma,1632.57,20,1306.06,4.1,7,Blue,S,Synthetic,Summer,1,1,2,UPI,Express,162.6,1,1,1,4,positive,Puma Blue Running Synthetic Shoes,"A blue running from Puma made with synthetic. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",Loved the blue shoes product. Good quality and worth the price.,Need a blue running for sports under Rs. 2306,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1024.jpg,Sports,"Blue, Synthetic, Sports",Sports
C275,20,Female,Tier-1,Tamil Nadu,High,Manager,Platinum,14,4735.02,4,Store,P1025,Apparel,Jacket,Zara,2223.98,40,1334.39,3.4,67,White,L,Polyester,All-Season,0,1,2,Debit Card,Express,145.4,1,1,1,3,neutral,Zara White Jacket Polyester Apparel,"A white jacket from Zara made with polyester. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The white look was fine but overall experience was mixed.,Need a white jacket for casual under Rs. 2334,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1025.jpg,Casual,"White, Polyester, Casual",Casual
C276,31,Female,Tier-3,Maharashtra,Low,Self-Employed,Silver,13,3536.18,6,Store,P1026,Accessories,Backpack,Puma,3440.92,30,2408.64,3.7,42,Grey,S,Synthetic,Winter,1,0,1,Credit Card,Standard,175.9,1,0,0,3,neutral,Puma Grey Backpack Synthetic Accessorie,"A grey backpack from Puma made with synthetic. Designed for travel and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The grey look was fine but overall experience was mixed.,Need a grey backpack for travel under Rs. 3408,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1026.jpg,Travel,"Grey, Synthetic, Travel",Travel
C277,25,Female,Tier-3,Telangana,High,Self-Employed,Bronze,36,1441.66,8,App,P1027,Apparel,Shirt,Roadster,4182.31,40,2509.39,3.2,162,Navy,NA,Polyester,Monsoon,0,0,1,COD,Express,285.2,1,0,0,4,positive,Roadster Navy Shirt Polyester Apparel,"A navy shirt from Roadster made with polyester. Designed for office and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the navy apparel product. Good quality and worth the price.,Need a navy shirt for office under Rs. 3509,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1027.jpg,Office,"Navy, Polyester, Office",Office
C278,32,Female,Tier-2,Telangana,Low,Engineer,Bronze,19,4630.89,12,App,P1028,Accessories,Watch,Fastrack,2618.29,0,2618.29,3.9,94,Green,M,Leather,Winter,1,0,3,Credit Card,Express,213.3,1,0,0,4,positive,Fastrack Green Watch Leather Accessorie,"A green watch from Fastrack made with leather. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the green accessories product. Good quality and worth the price.,Need a green watch for daily use under Rs. 3618,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1028.jpg,Daily Use,"Green, Leather, Daily Use",Daily Use
C279,35,Male,Tier-3,Maharashtra,High,Student,Gold,15,2231.95,4,Store,P1029,Shoes,Running,Puma,4139.25,10,3725.33,3.8,111,Black,XL,Leather,Winter,1,1,3,Wallet,Standard,85.6,1,0,1,3,neutral,Puma Black Running Leather Shoes,"A black running from Puma made with leather. Designed for daily wear and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The black look was fine but overall experience was mixed.,Need a black running for daily wear under Rs. 4725,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1029.jpg,Daily Wear,"Black, Leather, Daily Wear",Daily Wear
C280,53,Male,Tier-3,Tamil Nadu,Medium,Engineer,Silver,13,2117.98,3,Web,P1030,Shoes,Sneakers,Skechers,3539.78,30,2477.85,4.3,196,White,XL,Mesh,Summer,1,1,2,Debit Card,Standard,159.4,1,1,1,2,negative,Skechers White Sneakers Mesh Shoes,"A white sneakers from Skechers made with mesh. Designed for daily wear and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a white sneakers for daily wear under Rs. 3477,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1030.jpg,Daily Wear,"White, Mesh, Daily Wear",Daily Wear
C281,18,Male,Tier-1,Maharashtra,High,Self-Employed,Silver,39,4505.44,7,App,P1031,Shoes,Casual,Skechers,5595.48,15,4756.16,3.0,188,Grey,NA,Leather,Winter,1,0,1,Wallet,Standard,193.7,1,1,0,2,negative,Skechers Grey Casual Leather Shoes,"A grey casual from Skechers made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a grey casual for sports under Rs. 5756,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1031.jpg,Sports,"Grey, Leather, Sports",Sports
C282,43,Female,Tier-2,Telangana,Low,Student,Platinum,47,3918.28,5,Store,P1032,Accessories,Backpack,Puma,2531.89,25,1898.92,3.9,153,Grey,NA,Fabric,Winter,1,0,1,Wallet,Standard,136.1,1,1,0,2,negative,Puma Grey Backpack Fabric Accessorie,"A grey backpack from Puma made with fabric. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",Not fully satisfied with the accessories item. Quality and fit could be better.,Need a grey backpack for daily use under Rs. 2898,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1032.jpg,Daily Use,"Grey, Fabric, Daily Use",Daily Use
C283,47,Male,Tier-2,Tamil Nadu,Medium,Self-Employed,Silver,32,766.92,3,Store,P1033,Shoes,Sneakers,Bata,2249.61,20,1799.69,3.8,94,Red,XL,Leather,Monsoon,1,0,1,UPI,Standard,328.7,1,1,0,3,neutral,Bata Red Sneakers Leather Shoes,"A red sneakers from Bata made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The red look was fine but overall experience was mixed.,Need a red sneakers for sports under Rs. 2799,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1033.jpg,Sports,"Red, Leather, Sports",Sports
C284,26,Female,Tier-2,Maharashtra,Medium,Self-Employed,Silver,44,3393.92,14,Web,P1034,Accessories,Wallet,Wildcraft,3182.77,25,2387.08,4.5,62,Green,M,Fabric,All-Season,1,1,3,COD,Standard,187.0,1,1,0,5,positive,Wildcraft Green Wallet Fabric Accessorie,"A green wallet from Wildcraft made with fabric. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the green accessories product. Good quality and worth the price.,Need a green wallet for daily use under Rs. 3387,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1034.jpg,Daily Use,"Green, Fabric, Daily Use",Daily Use
C285,27,Female,Tier-2,Tamil Nadu,Medium,Student,Platinum,36,2569.27,8,Store,P1035,Accessories,Backpack,Skybags,1171.07,30,819.75,3.7,129,Blue,L,Synthetic,Summer,1,0,2,UPI,Express,184.3,1,1,0,4,positive,Skybags Blue Backpack Synthetic Accessorie,"A blue backpack from Skybags made with synthetic. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the blue accessories product. Good quality and worth the price.,Need a blue backpack for sports under Rs. 1819,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1035.jpg,Sports,"Blue, Synthetic, Sports",Sports
C286,35,Male,Tier-3,Maharashtra,High,Self-Employed,Gold,14,4062.25,8,App,P1036,Accessories,Cap,Puma,5677.32,30,3974.12,3.3,123,Green,NA,Fabric,Winter,1,1,1,COD,Express,113.2,1,0,0,5,positive,Puma Green Cap Fabric Accessorie,"A green cap from Puma made with fabric. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the green accessories product. Good quality and worth the price.,Need a green cap for sports under Rs. 4974,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1036.jpg,Sports,"Green, Fabric, Sports",Sports
C287,34,Female,Tier-2,Delhi,High,Engineer,Platinum,22,3764.14,12,App,P1037,Accessories,Backpack,Skybags,2394.93,25,1796.2,3.4,48,Blue,XL,Synthetic,Summer,1,1,1,Credit Card,Express,36.5,1,0,0,3,neutral,Skybags Blue Backpack Synthetic Accessorie,"A blue backpack from Skybags made with synthetic. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The blue look was fine but overall experience was mixed.,Need a blue backpack for daily use under Rs. 2796,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1037.jpg,Daily Use,"Blue, Synthetic, Daily Use",Daily Use
C288,52,Female,Tier-2,Tamil Nadu,Low,Engineer,Bronze,33,2971.67,2,Store,P1038,Apparel,Tshirt,Levis,1046.13,15,889.21,3.1,175,Beige,XL,Cotton,Summer,1,1,1,COD,Express,153.2,1,0,1,4,positive,Levis Beige Tshirt Cotton Apparel,"A beige tshirt from Levis made with cotton. Designed for travel and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the beige apparel product. Good quality and worth the price.,Need a beige tshirt for travel under Rs. 1889,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1038.jpg,Travel,"Beige, Cotton, Travel",Travel
C289,18,Male,Tier-2,Karnataka,Low,Student,Bronze,31,2879.16,11,App,P1039,Apparel,Tshirt,Roadster,5023.7,0,5023.7,4.6,178,Navy,L,Denim,All-Season,1,1,3,COD,Express,212.9,1,0,0,5,positive,Roadster Navy Tshirt Denim Apparel,"A navy tshirt from Roadster made with denim. Designed for office and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the navy apparel product. Good quality and worth the price.,Need a navy tshirt for office under Rs. 6023,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1039.jpg,Office,"Navy, Denim, Office",Office
C290,24,Female,Tier-3,Maharashtra,Medium,Self-Employed,Gold,48,5515.7,8,Web,P1040,Accessories,Watch,Fastrack,2298.92,40,1379.35,3.0,150,Blue,M,Fabric,Summer,0,1,2,COD,Standard,224.6,1,0,0,5,positive,Fastrack Blue Watch Fabric Accessorie,"A blue watch from Fastrack made with fabric. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the blue accessories product. Good quality and worth the price.,Need a blue watch for office under Rs. 2379,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1040.jpg,Office,"Blue, Fabric, Office",Office
C291,45,Female,Tier-3,Delhi,Low,Engineer,Gold,31,4689.98,4,Web,P1041,Apparel,Tshirt,Levis,2679.61,20,2143.69,3.3,69,Black,L,Polyester,Winter,1,0,2,Wallet,Standard,101.0,1,1,0,3,neutral,Levis Black Tshirt Polyester Apparel,"A black tshirt from Levis made with polyester. Designed for office and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The black look was fine but overall experience was mixed.,Need a black tshirt for office under Rs. 3143,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1041.jpg,Office,"Black, Polyester, Office",Office
C292,42,Male,Tier-1,Delhi,Medium,Teacher,Platinum,19,2425.34,6,Web,P1042,Apparel,Jeans,Zara,1162.5,10,1046.25,4.7,85,White,L,Denim,Monsoon,1,1,1,Credit Card,Standard,139.1,1,0,1,4,positive,Zara White Jeans Denim Apparel,"A white jeans from Zara made with denim. Designed for casual and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the white apparel product. Good quality and worth the price.,Need a white jeans for casual under Rs. 2046,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1042.jpg,Casual,"White, Denim, Casual",Casual
C293,49,Female,Tier-2,Telangana,Medium,Self-Employed,Gold,21,5280.49,7,Store,P1043,Shoes,Casual,Puma,499.0,25,374.25,3.5,100,Red,NA,Mesh,Winter,1,1,2,COD,Express,128.4,1,0,1,2,negative,Puma Red Casual Mesh Shoes,"A red casual from Puma made with mesh. Designed for office and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a red casual for office under Rs. 1374,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1043.jpg,Office,"Red, Mesh, Office",Office
C294,36,Female,Tier-3,Karnataka,Low,Student,Silver,21,4107.05,12,Store,P1044,Shoes,Formal,Nike,4000.87,0,4000.87,4.1,5,Red,M,Mesh,Winter,1,1,2,Credit Card,Standard,275.5,1,0,0,3,neutral,Nike Red Formal Mesh Shoes,"A red formal from Nike made with mesh. Designed for daily wear and suitable for customers looking for comfort, style, and dependable value in shoes.",The product was average. The red look was fine but overall experience was mixed.,Need a red formal for daily wear under Rs. 5000,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1044.jpg,Daily Wear,"Red, Mesh, Daily Wear",Daily Wear
C295,35,Male,Tier-3,Karnataka,High,Teacher,Gold,15,4481.58,9,Store,P1045,Accessories,Watch,Skybags,4211.66,25,3158.74,4.2,48,Grey,S,Leather,Winter,1,1,2,Debit Card,Standard,196.0,1,1,1,2,negative,Skybags Grey Watch Leather Accessorie,"A grey watch from Skybags made with leather. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",Not fully satisfied with the accessories item. Quality and fit could be better.,Need a grey watch for sports under Rs. 4158,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1045.jpg,Sports,"Grey, Leather, Sports",Sports
C296,57,Male,Tier-2,Delhi,Low,Teacher,Bronze,28,2687.46,1,Store,P1046,Apparel,Tshirt,Roadster,1421.18,0,1421.18,4.6,97,Navy,L,Denim,All-Season,1,1,2,UPI,Express,197.8,1,1,0,4,positive,Roadster Navy Tshirt Denim Apparel,"A navy tshirt from Roadster made with denim. Designed for travel and suitable for customers looking for comfort, style, and dependable value in apparel.",Loved the navy apparel product. Good quality and worth the price.,Need a navy tshirt for travel under Rs. 2421,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1046.jpg,Travel,"Navy, Denim, Travel",Travel
C297,37,Female,Tier-3,Karnataka,Low,Manager,Bronze,42,2481.07,3,Web,P1047,Apparel,Shirt,Zara,4437.8,20,3550.24,4.1,184,White,M,Denim,Monsoon,1,1,1,Debit Card,Express,156.2,1,0,0,3,neutral,Zara White Shirt Denim Apparel,"A white shirt from Zara made with denim. Designed for office and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The white look was fine but overall experience was mixed.,Need a white shirt for office under Rs. 4550,POL_SHIPPING,Standard delivery usually takes 3 to 5 business days. Express delivery usually takes 1 to 2 business days in serviceable locations.,images/P1047.jpg,Office,"White, Denim, Office",Office
C298,44,Male,Tier-1,Maharashtra,Low,Self-Employed,Silver,6,3514.31,14,Web,P1048,Apparel,Tshirt,H&M,1380.0,0,1380.0,4.2,136,White,XL,Cotton,Monsoon,1,0,2,Wallet,Standard,284.7,1,0,0,3,neutral,H&M White Tshirt Cotton Apparel,"A white tshirt from H&M made with cotton. Designed for office and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The white look was fine but overall experience was mixed.,Need a white tshirt for office under Rs. 2380,POL_EXCHANGE,"Size exchanges are allowed within 10 days of delivery, subject to stock availability. Exchange is not available for intimate wear or final sale products.",images/P1048.jpg,Office,"White, Cotton, Office",Office
C299,29,Female,Tier-3,Delhi,Medium,Engineer,Bronze,20,2413.05,4,Web,P1049,Accessories,Wallet,Wildcraft,1902.21,20,1521.77,5.0,109,Black,S,Fabric,All-Season,1,0,3,Credit Card,Express,239.1,1,0,0,3,neutral,Wildcraft Black Wallet Fabric Accessorie,"A black wallet from Wildcraft made with fabric. Designed for sports and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The black look was fine but overall experience was mixed.,Need a black wallet for sports under Rs. 2521,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1049.jpg,Sports,"Black, Fabric, Sports",Sports
C300,30,Female,Tier-2,Telangana,Medium,Student,Platinum,43,2127.02,1,Web,P1050,Shoes,Running,Puma,3592.44,30,2514.71,4.6,46,Red,M,Synthetic,Monsoon,1,1,2,UPI,Express,120.3,1,0,1,2,negative,Puma Red Running Synthetic Shoes,"A red running from Puma made with synthetic. Designed for travel and suitable for customers looking for comfort, style, and dependable value in shoes.",Not fully satisfied with the shoes item. Quality and fit could be better.,Need a red running for travel under Rs. 3514,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1050.jpg,Travel,"Red, Synthetic, Travel",Travel
C301,21,Male,Tier-3,Delhi,Low,Student,Gold,54,4345.2,4,Web,P1051,Accessories,Cap,Skybags,5316.66,15,4519.16,3.9,152,Grey,NA,Fabric,Summer,1,0,2,Credit Card,Express,101.5,0,0,0,4,positive,Skybags Grey Cap Fabric Accessorie,"A grey cap from Skybags made with fabric. Designed for office and suitable for customers looking for comfort, style, and dependable value in accessories.",Loved the grey accessories product. Good quality and worth the price.,Need a grey cap for office under Rs. 5519,POL_RETURNS,Returns are allowed within 7 days of delivery for unused products with original packaging. Discounted products are returnable only if the discount is 30 percent or less.,images/P1051.jpg,Office,"Grey, Fabric, Office",Office
C302,59,Female,Tier-2,Karnataka,High,Self-Employed,Gold,6,3607.27,8,Store,P1052,Accessories,Wallet,Puma,4945.87,40,2967.52,3.2,154,Blue,L,Fabric,All-Season,0,1,2,Credit Card,Express,151.5,1,1,1,3,neutral,Puma Blue Wallet Fabric Accessorie,"A blue wallet from Puma made with fabric. Designed for travel and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The blue look was fine but overall experience was mixed.,Need a blue wallet for travel under Rs. 3967,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1052.jpg,Travel,"Blue, Fabric, Travel",Travel
C303,29,Male,Tier-1,Telangana,High,Self-Employed,Platinum,6,2083.0,14,Store,P1053,Accessories,Watch,Puma,499.0,5,474.05,4.5,40,Black,S,Synthetic,All-Season,1,1,2,Wallet,Standard,121.2,1,1,0,3,neutral,Puma Black Watch Synthetic Accessorie,"A black watch from Puma made with synthetic. Designed for daily use and suitable for customers looking for comfort, style, and dependable value in accessories.",The product was average. The black look was fine but overall experience was mixed.,Need a black watch for daily use under Rs. 1474,POL_REFUND,Refunds are processed after the returned item passes quality inspection. Prepaid refunds are generally issued within 5 to 7 business days.,images/P1053.jpg,Daily Use,"Black, Synthetic, Daily Use",Daily Use
C304,31,Female,Tier-2,Maharashtra,High,Manager,Bronze,20,4295.41,5,App,P1054,Apparel,Jacket,Zara,4675.3,10,4207.77,3.1,190,Navy,S,Cotton,Winter,1,0,3,UPI,Standard,132.2,1,1,0,3,neutral,Zara Navy Jacket Cotton Apparel,"A navy jacket from Zara made with cotton. Designed for travel and suitable for customers looking for comfort, style, and dependable value in apparel.",The product was average. The navy look was fine but overall experience was mixed.,Need a navy jacket for travel under Rs. 5207,POL_WARRANTY,Watches and selected accessories carry a 6-month manufacturer warranty against manufacturing defects only. Physical damage is not covered.,images/P1054.jpg,Travel,"Navy, Cotton, Travel",Travel
